system:index,NDVI_count,NDVI_mean
LE07_033037_19990726,173246,0.155275264
LE07_033037_19990811,185784,0.232231917
LE07_033037_19990827,228267,0.185875536
LE07_033037_19990912,250051,0.189745615
LE07_033037_19990928,250051,0.175049345
LE07_033037_19991014,250051,0.152173207
LE07_033037_19991030,250051,0.140502697
LE07_033037_19991115,250051,0.133145907
LE07_033037_19991201,134975,0.103499514
LE07_033037_19991217,250051,0.116369879
LE07_033037_20000102,250051,0.112438814
LE07_033037_20000118,10264,0.069151204
LE07_033037_20000203,250051,0.108899027
LE07_033037_20000219,250051,0.108886783
LE07_033037_20000306,237669,0.09866992
LE07_033037_20000322,11574,0.072737858
LE07_033037_20000407,250051,0.106415912
LE07_033037_20000423,250051,0.106977604
LE07_033037_20000509,250051,0.120352999
LE07_033037_20000525,67256,0.068624253
LE07_033037_20000610,250051,0.124307158
LE07_033037_20000626,46131,0.117906005
LE07_033037_20000712,6960,0.150844567
LE07_033037_20000728,250051,0.203783985
LE07_033037_20000813,250051,0.195146636
LE07_033037_20000914,250051,0.15934428
LE07_033037_20000930,250051,0.157730354
LE07_033037_20001016,250051,0.152681466
LE07_033037_20001101,250051,0.12966351
LE07_033037_20001117,250051,0.111428285
LE07_033037_20001203,0,
LE07_033037_20001219,250051,0.106570209
LE07_033037_20010104,141987,0.093072279
LE07_033037_20010120,0,
LE07_033037_20010205,250051,0.113303888
LE07_033037_20010221,250051,0.105166318
LE07_033037_20010309,249928,0.08289206
LE07_033037_20010325,250051,0.116312858
LE07_033037_20010410,250051,0.12219835
LE07_033037_20010426,250051,0.132925841
LE07_033037_20010512,250051,0.152269523
LE07_033037_20010528,54439,0.119653315
LE07_033037_20010613,250051,0.143766162
LE07_033037_20010629,250051,0.136744788
LE07_033037_20010715,249788,0.135655648
LE07_033037_20010731,249348,0.128561587
LE07_033037_20010816,222657,0.129160889
LE07_033037_20010901,250051,0.13499071
LE07_033037_20010917,250051,0.153717976
LE07_033037_20011003,200012,0.150477926
LE07_033037_20011019,250051,0.154810182
LE07_033037_20011104,239197,0.142872094
LE07_033037_20011120,250051,0.136701188
LE07_033037_20011206,246336,0.116321157
LE07_033037_20011222,250051,0.111204138
LE07_033037_20020107,250051,0.103815195
LE07_033037_20020123,250051,0.108955777
LE07_033037_20020208,250051,0.101122971
LE07_033037_20020224,250051,0.102576967
LE07_033037_20020312,250051,0.100624615
LE07_033037_20020328,250051,0.097356515
LE07_033037_20020413,250051,0.101060797
LE07_033037_20020429,250051,0.119610283
LE07_033037_20020515,250051,0.126298245
LE07_033037_20020531,250051,0.120963674
LE07_033037_20020616,250051,0.124719348
LE07_033037_20020702,250051,0.120089672
LE07_033037_20020718,158838,0.115289593
LE07_033037_20020803,163139,0.187351241
LE07_033037_20020819,249508,0.169824947
LE07_033037_20020904,250051,0.161295206
LE07_033037_20020920,250051,0.150487972
LE07_033037_20021006,250051,0.139015859
LE07_033037_20021022,1515,-0.007749411
LE07_033037_20021107,250051,0.12170317
LE07_033037_20021123,250051,0.103294865
LE07_033037_20021209,250051,0.101609746
LE07_033037_20021225,186117,0.06721816
LE07_033037_20030110,250051,0.096515272
LE07_033037_20030126,250051,0.095331622
LE07_033037_20030211,250051,0.091827146
LE07_033037_20030227,165499,0.093974314
LE07_033037_20030315,214056,0.092567849
LE07_033037_20030331,250051,0.110009297
LE07_033037_20030416,250051,0.116959701
LE07_033037_20030502,250051,0.130322313
LE07_033037_20030518,250051,0.157689809
LE07_033037_20030721,196561,0.120588438
LE07_033037_20030806,167042,0.116597352
LE07_033037_20030822,213739,0.117921174
LE07_033037_20030923,123426,0.085993199
LE07_033037_20031009,209743,0.110647602
LE07_033037_20031025,213968,0.1093722
LE07_033037_20031110,80219,0.078051223
LE07_033037_20031126,213826,0.095169593
LE07_033037_20031228,213075,0.112667843
LE07_033037_20040113,210884,0.085209188
LE07_033037_20040129,212594,0.08980976
LE07_033037_20040214,203892,0.076834265
LE07_033037_20040301,211494,0.084461226
LE07_033037_20040317,213981,0.086811538
LE07_033037_20040402,157966,0.084664426
LE07_033037_20040418,211053,0.09609651
LE07_033037_20040504,213092,0.127054144
LE07_033037_20040520,214230,0.132816912
LE07_033037_20040605,213178,0.134061299
LE07_033037_20040621,212475,0.126725227
LE07_033037_20040707,213243,0.135348211
LE07_033037_20040723,14502,0.108592826
LE07_033037_20040808,211645,0.150873364
LE07_033037_20040909,213628,0.158885965
LE07_033037_20040925,1,0.079120466
LE07_033037_20041011,0,
LE07_033037_20041027,188884,0.129339449
LE07_033037_20041112,199691,0.115158783
LE07_033037_20041128,191229,0.112241864
LE07_033037_20041214,211330,0.101132423
LE07_033037_20041230,210830,0.097280164
LE07_033037_20050115,211319,0.105566727
LE07_033037_20050131,210287,0.107246563
LE07_033037_20050304,210599,0.109869499
LE07_033037_20050320,0,
LE07_033037_20050405,211293,0.150918565
LE07_033037_20050421,209141,0.145288203
LE07_033037_20050507,8098,0.113152814
LE07_033037_20050523,212564,0.169180658
LE07_033037_20050608,211109,0.176853197
LE07_033037_20050624,209589,0.168541642
LE07_033037_20050710,211622,0.161051134
LE07_033037_20050726,212895,0.16168353
LE07_033037_20050811,213086,0.160223135
LE07_033037_20050827,212786,0.163392137
LE07_033037_20050912,154565,0.174947006
LE07_033037_20050928,214189,0.15679638
LE07_033037_20051014,209374,0.152893259
LE07_033037_20051030,212065,0.142633852
LE07_033037_20051115,212221,0.119876699
LE07_033037_20051201,211259,0.110701663
LE07_033037_20051217,208964,0.110650426
LE07_033037_20060102,7755,0.076555213
LE07_033037_20060118,211740,0.105308993
LE07_033037_20060203,212559,0.104729902
LE07_033037_20060219,133614,0.083416195
LE07_033037_20060307,7058,0.074415195
LE07_033037_20060323,212012,0.103630099
LE07_033037_20060408,211166,0.104618809
LE07_033037_20060424,211209,0.103220732
LE07_033037_20060510,213477,0.105248719
LE07_033037_20060526,214443,0.105708873
LE07_033037_20060611,214794,0.118006559
LE07_033037_20060627,34083,0.089581262
LE07_033037_20060713,212024,0.107281044
LE07_033037_20060814,92364,0.141063474
LE07_033037_20060830,213107,0.254719822
LE07_033037_20060915,213546,0.309082311
LE07_033037_20061001,215478,0.28154847
LE07_033037_20061017,211462,0.229070805
LE07_033037_20061102,213616,0.187899081
LE07_033037_20061118,214867,0.161558758
LE07_033037_20061204,215103,0.151992616
LE07_033037_20070105,211910,0.139214906
LE07_033037_20070121,210718,0.130066664
LE07_033037_20070206,212319,0.127630817
LE07_033037_20070222,0,
LE07_033037_20070310,13478,0.089259903
LE07_033037_20070326,214145,0.163499653
LE07_033037_20070411,216455,0.172460842
LE07_033037_20070427,215856,0.176751423
LE07_033037_20070513,214571,0.198804861
LE07_033037_20070529,212542,0.226225935
LE07_033037_20070614,213823,0.205063547
LE07_033037_20070630,215005,0.198291369
LE07_033037_20070716,215294,0.217961619
LE07_033037_20070801,88012,0.190695607
LE07_033037_20070817,213320,0.198703197
LE07_033037_20070902,213837,0.195266672
LE07_033037_20070918,153451,0.181594081
LE07_033037_20071004,211598,0.169183333
LE07_033037_20071020,213862,0.154850637
LE07_033037_20071105,215831,0.141340335
LE07_033037_20071121,217192,0.134059912
LE07_033037_20071207,166569,0.096269958
LE07_033037_20071223,217769,0.119017917
LE07_033037_20080108,217536,0.109844058
LE07_033037_20080209,215554,0.110667729
LE07_033037_20080225,10816,0.069862797
LE07_033037_20080312,212831,0.104676425
LE07_033037_20080328,214550,0.10720655
LE07_033037_20080413,216360,0.107500423
LE07_033037_20080429,217385,0.109740895
LE07_033037_20080531,217324,0.110633899
LE07_033037_20080616,216578,0.119351708
LE07_033037_20080702,214754,0.126718477
LE07_033037_20080718,197757,0.156975245
LE07_033037_20080803,213814,0.280266068
LE07_033037_20080819,193291,0.309180961
LE07_033037_20080904,216303,0.310737693
LE07_033037_20080920,217566,0.29765935
LE07_033037_20081006,217706,0.245188768
LE07_033037_20081022,212258,0.185690438
LE07_033037_20081107,213254,0.152959262
LE07_033037_20081123,203396,0.133034407
LE07_033037_20081209,4815,0.096823662
LE07_033037_20081225,212626,0.117880893
LE07_033037_20090110,115924,0.098678185
LE07_033037_20090126,210081,0.122297103
LE07_033037_20090211,210539,0.114492495
LE07_033037_20090227,212232,0.114206944
LE07_033037_20090315,213895,0.113790176
LE07_033037_20090331,215356,0.114166445
LE07_033037_20090416,216595,0.112148883
LE07_033037_20090502,27451,0.086760017
LE07_033037_20090518,218235,0.127232442
LE07_033037_20090603,218004,0.135255241
LE07_033037_20090619,28566,0.116819758
LE07_033037_20090705,131679,0.135598319
LE07_033037_20090721,58129,0.136944322
LE07_033037_20090806,123688,0.130909121
LE07_033037_20090907,188418,0.132242291
LE07_033037_20090923,216210,0.161989977
LE07_033037_20091009,211248,0.153567554
LE07_033037_20091025,210660,0.135076676
LE07_033037_20091110,211673,0.117545074
LE07_033037_20091126,208848,0.101109066
LE07_033037_20091212,210422,0.100546111
LE07_033037_20091228,499,0.064735738
LE07_033037_20100113,156581,0.086014155
LE07_033037_20100129,216650,0.103771803
LE07_033037_20100214,217953,0.093838675
LE07_033037_20100302,0,
LE07_033037_20100318,218928,0.096681151
LE07_033037_20100403,218323,0.103453755
LE07_033037_20100419,0,
LE07_033037_20100505,214817,0.136958493
LE07_033037_20100521,212174,0.154189732
LE07_033037_20100606,211744,0.154861066
LE07_033037_20100622,211358,0.145485414
